asn,name,cc,users,country_pct,internet_pct,samples
52720,WEBFOCO TELECOMUNICACOES LTDA,BR,91682,0.06,0.0022,14447
59126,NCT NCT CO. LTD.,JP,91660,0.08,0.0022,3002
14840,BR Digital,BR,91440,0.06,0.0022,14409
52690,VIA PERSONAL TECNOLOGIA  INFORMACAO E COMUNICACAO,BR,91415,0.06,0.0022,14405
25490,STC-AS,RU,91351,0.08,0.0022,1236
207223,GLOBALCON,DE,91256,0.13,0.0022,4005
59711,HZ-EU-AS,NL,91138,0.56,0.0022,15367
269974,LAN-ONLINE C.A.,VE,90942,0.46,0.0022,9871
30844,LIQUID-AS,TZ,90908,0.71,0.0022,18325
4540,ASN01-SOGE,CA,90249,0.25,0.0022,10391
52928,JANAJA SERVICOS LTDA,BR,90203,0.06,0.0022,14214
34087,NTE-BREDBAND NIX 1  Oslo  Norway,NO,90196,1.74,0.0022,20831
15600,QUICKLINE Quickline AG,CH,90183,1.04,0.0022,4877
36924,GVA-Canalbox,CG,90177,16.82,0.0022,13772
42705,TALIA Talia provides VSAT network and hosting services worldwide.,GB,90122,0.14,0.0022,12984
43019,FARAHNET,LB,90116,1.61,0.0022,102328
136210,ITSPECTRUM-AS-AP IT Spectrum Company Limited,MM,90110,0.42,0.0022,27583
17849,SKB-GINAMHANVIT-AS-KR SK Broadband Co Ltd,KR,90096,0.18,0.0022,25622
271907,COLNETWORK C.A.,VE,90076,0.46,0.0022,9777
42938,GUDAUTA-AS,RU,89799,0.08,0.0022,1215
50012,BESTLINK-AS Best-Link network,UA,89785,0.32,0.0022,49550
395965,CARRY-TELECOM,CA,89737,0.25,0.0022,10332
8439,AIST Togliatti  Russia,RU,89725,0.08,0.0022,1214
262481,NEOREDE TELECOMUNICACAO EIRELI - EPP,BR,89556,0.05,0.0022,14112
7672,FITWEB Hokuden Information System Service Co. Ltd.,JP,89462,0.08,0.0021,2930
35191,ASTA-NET,PL,89460,0.29,0.0021,8510
200590,ASNLS,KZ,89363,0.59,0.0021,7279
26464,JOYENT-INC-,US,89342,0.04,0.0021,17075
271971,CABLE SATELITE S.DE R.L. DE C.V.,HN,89310,2.50,0.0021,21359
52573,TECHNET NETWORKS LTDA,BR,89257,0.05,0.0021,14065
263522,LGNET SERVICOS DE TELECOMUNICACOES LTDA,BR,89257,0.05,0.0021,14065
51825,TELZAR-ASN,IL,89202,1.21,0.0021,35042
62044,ZSCALER-EMEA,PL,89176,0.29,0.0021,8483
137526,PLUSNETINC-AS-AP Plusnet Inc,BD,88983,0.27,0.0021,133804
13576,SDNW-13576,US,88865,0.04,0.0021,16984
23473,PAVLOVMEDIA,US,88661,0.04,0.0021,16945
17961,MITENE mitene internet co.  ltd.,JP,88607,0.08,0.0021,2902
23673,ONLINE-AS Cogetel Online  Cambodia  ISP,KH,88557,1.26,0.0021,25686
58309,LANGATE-AS,UA,88554,0.31,0.0021,48871
208859,FACTLTD,IQ,88531,0.26,0.0021,21308
43139,MAXIMUMA-AS,UA,88408,0.31,0.0021,48790
131207,SINET-KH SINET  Cambodias specialist Internet and Telecom Service Provider.,KH,88405,1.26,0.0021,25642
41403,ULAN-UDE-AS,RU,88394,0.07,0.0021,1196
262354,LIGUE MOVEL S.A.,BR,88369,0.05,0.0021,13925
58893,GESNET-AS-AP Gemnet Enterprise Solutions Pvt Ltd,PK,88217,0.24,0.0021,81967
46408,COLUMBUS-COMMUNICATION-SVG,VC,88075,99.44,0.0021,126949
61888,GFT COMERCIO DE TELEFONIA E COMUNICACAO LTDA,BR,88013,0.05,0.0021,13869
34187,RENOME-AS,UA,87873,0.31,0.0021,48495
21001,NETKA-AS,UZ,87859,0.43,0.0021,6000
8560,IONOS-AS This is the joint network for IONOS  Fasthosts  Arsys  1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE.,ES,87858,0.21,0.0021,5653
265525,TV CABLE DEL GUADIANA S.A DE C.V.,MX,87800,0.10,0.0021,32368
31242,TKPSA-AS,PL,87652,0.28,0.0021,8338
262159,Digital TV CABLE DE EDMUND S.R.L.,BO,87638,1.47,0.0021,17590
201986,ARPINET,AM,87635,3.73,0.0021,16406
26077,NEXTLINK-TEXAS,US,87599,0.04,0.0021,16742
33991,IGRA-SERVICE-AS,RU,87581,0.07,0.0021,1185
27903,DIGICEL S.A. DE C.V.,SV,87502,3.81,0.0021,87065
34661,BREEZE-NETWORK,UA,87454,0.31,0.0021,48264
142002,SCLOUDPTELTD-AS Scloud Pte Ltd,JP,87111,0.08,0.0021,2853
266009,T2WEB SOLUCOES TECNOLOGICAS LTDA,BR,87055,0.05,0.0021,13718
30844,LIQUID-AS,ZA,87000,0.24,0.0021,6671
262611,Ivr informatica ltda me,BR,86954,0.05,0.0021,13702
58765,BITTEL-AS Bittel Telecom Pvt Ltd,IN,86920,0.01,0.0021,28850
139941,RIYADNETWORK-AS-ID RIYAD NETWORK,ID,86895,0.07,0.0021,53187
49103,IR-ASRETELECOM-AS,IR,86865,0.14,0.0021,7766
13055,CSVLG-AS,RU,86695,0.07,0.0021,1173
203622,GSP,AZ,86651,1.06,0.0021,10534
3215,France Telecom - Orange,RE,86619,17.59,0.0021,8283
141253,MUFT-AS-IN Hyosec Solutions Private Limited,IN,86528,0.01,0.0021,28720
52971,MICKS TELECOM EIRELI,BR,86497,0.05,0.0021,13630
262973,Max Telecomunicacoes Ltda,BR,86370,0.05,0.0021,13610
45891,SBT-AS-AP Solomon Telekom Co Ltd,SB,86274,92.52,0.0021,24647
204249,PAIK-LTD,IQ,86187,0.25,0.0021,20744
52251,NORTECH,AR,86137,0.23,0.0021,7845
135371,FORTUNEINTERNATIONAL-AS-AP Fortune Broadband,MM,86085,0.40,0.0021,26351
39087,PAKT-AS,RU,86029,0.07,0.0021,1164
204957,GREENFLOID-AS,CH,85967,0.99,0.0021,4649
51819,YAR-AS,RU,85955,0.07,0.0021,1163
25512,CDT-AS The Czech Republic,CZ,85927,0.98,0.0021,12660
3549,LVLT-3549,AR,85840,0.23,0.0021,7818
53118,NETLINE TELECOM,BR,85799,0.05,0.0021,13520
36977,Airtel-,UG,85764,0.66,0.0021,9014
7794,EXECULINK,CA,85741,0.24,0.0021,9872
41378,KIRINONET,JP,85737,0.08,0.0021,2808
133866,UTURN-AS-AP U-Turn Technologies,BD,85672,0.26,0.0021,128826
141677,NATHOSTS-AS-AP Nathosts Limited,HK,85671,1.23,0.0021,79718
41998,NETCOMBW-AS,DE,85423,0.12,0.0021,3749
266269,MV TELECOM,BR,85285,0.05,0.0020,13439
267575,MARANET TELECOM LTDA,BR,85266,0.05,0.0020,13436
35074,COBRANET-AS,NG,85261,0.13,0.0020,15711
135582,GCC-AS-AP Galaxy Cable Corp.,PH,84985,0.12,0.0020,41540
28669,America-NET Ltda.,BR,84980,0.05,0.0020,13391
34876,SMART-SYSTEMS,AZ,84964,1.04,0.0020,10329
57370,WINGO,CH,84746,0.98,0.0020,4583
131921,GMOCL GMO GlobalSign Holdings K.K.,JP,84699,0.07,0.0020,2774
33885,OWNIT Katarinavagen 15,SE,84682,0.81,0.0020,13554
264738,Sebastian Souto SSSERVICIOS,AR,84599,0.22,0.0020,7705
10617,SION S.A,AR,84533,0.22,0.0020,7699
9615,TEES TOYOHASHI CABLE NETWORK INC.,JP,84516,0.07,0.0020,2768
263751,CASAVISION  S.A.,NI,84471,3.67,0.0020,64481
201838,ASN-COMMUNITYFIBRE,GB,84270,0.13,0.0020,12141
56329,GIGACLEAR,GB,84229,0.13,0.0020,12135
58485,WIFIAN-AS-ID PT. Wifian Solution,ID,84118,0.07,0.0020,51487
41794,SIBSET-BARN-AS,RU,84108,0.07,0.0020,1138
61794,TW TELECOM JACIARA EIRELI,BR,83958,0.05,0.0020,13230
20776,OUTREMER-AS,MQ,83717,40.56,0.0020,11816
265855,LEGON TELECOMUNICACIONES SAS,CO,83619,0.24,0.0020,10687
263717,SOL TELECOMUNICACIONES S.A.,PY,83597,1.62,0.0020,5352
12737,RIGHTSIDE16,RU,83590,0.07,0.0020,1131
3253,SOVINTEL-EF-AS,RU,83590,0.07,0.0020,1131
328286,Libyana-Mobile-AS,LY,83588,4.99,0.0020,66166
31423,PROMAX-AS,PL,83541,0.27,0.0020,7947
264397,SUPRANET TELECOM INFORMATICA LTDA,BR,83394,0.05,0.0020,13141
41727,ERTH-KIROV-AS,RU,83369,0.07,0.0020,1128
262145,Cooperativa de Electrificacion Rural de San Carlos R.L. Coopelesca R.L.,CR,83307,1.99,0.0020,45657
53508,CABLELYNX,US,83298,0.03,0.0020,15920
57128,KGS-NET,RU,83295,0.07,0.0020,1127
6364,ATLANTIC-NET-1,US,83267,0.03,0.0020,15914
52729,BrNet Informatica,BR,83057,0.05,0.0020,13088
15673,TELESETI-PLUS-AS,RU,82999,0.07,0.0020,1123
202699,ASSERTECH,IQ,82997,0.24,0.0020,19976
267242,AMAZONIA TELECOMUNICACOES LTDA,BR,82937,0.05,0.0020,13069
24651,LVBALTICOM-AS,LV,82930,5.27,0.0020,24370
208701,AMOS-AS,RU,82925,0.07,0.0020,1122
133579,MYREPNZ-AS-AP MYREPUBLIC LIMITED,NZ,82835,1.83,0.0020,12594
9976,ICNDP-AS-KR Namincheon Brodcasting Co.  Ltd.,KR,82835,0.16,0.0020,23557
16509,AMAZON-02,CA,82788,0.23,0.0020,9532
262634,LEMOS E MORAIS LTDA.,BR,82784,0.05,0.0020,13045
58243,TELEAG,DE,82734,0.12,0.0020,3631
8371,VIMPELCOM-NN Vimpelcom  Nizhniy Novgorod branch  fixed network,RU,82630,0.07,0.0020,1118
53093,VOAX TELECOM SERVICOS LTDA,BR,82575,0.05,0.0020,13012
265232,WLAN SISTEMAS LTDA ME,BR,82543,0.05,0.0020,13007
23563,SKB-VITSSEN-SUWON-AS-KR SK Broadband Co Ltd,KR,82497,0.16,0.0020,23461
269853,CBVISION S.A.,EC,82394,0.73,0.0020,12977
269729,GRUPO MULTICABLES DE CORTES S.R.L de C.V,HN,82378,2.31,0.0020,19701
47883,KKTCELL-AS,CY,82259,7.66,0.0020,75231
52711,FASTNET TELECOM,BR,82258,0.05,0.0020,12962
134599,DIGITALDOTNET-AS-AP Digital Dot Net DDN,BD,82112,0.25,0.0020,123472
21050,FAST-TELCO,KW,81971,1.57,0.0020,21230
262417,UltraTelecom Provedora de Internet,BR,81870,0.05,0.0020,12901
138311,LIMERICK-AS-IN Limerick Technologies Pvt Ltd,IN,81819,0.01,0.0020,27157
206448,SOUTHTRANSTELECOM-AS,RU,81817,0.07,0.0020,1107
268063,AMAZONET TELECOM LTDA,BR,81769,0.05,0.0020,12885
137409,GSLNETWORKS-AS-AP GSL Networks Pty LTD,DE,81686,0.12,0.0020,3585
138024,NETPLUSONLINE-AS-AP NETPLUS ONLINE,BD,81676,0.25,0.0020,122816
41268,LANTA-AS,RU,81669,0.07,0.0020,1105
49125,UTEAM-AS,UA,81665,0.29,0.0020,45069
6703,ALKAR-AS,UA,81654,0.29,0.0020,45063
264991,BOMFIM E SOUSA LTDA,BR,81623,0.05,0.0020,12862
134113,MCN-BD Kazi Sazzad Hossain TA Millennium Computers & Networking,BD,81531,0.25,0.0020,122598
56089,OFFRATEL-AS-AP OFFRATEL,NC,81526,31.18,0.0020,3868
22423,ALTIMA-TELECOM,CA,81477,0.22,0.0020,9381
266148,a.s. vera cruz - me,BR,81439,0.05,0.0020,12833
28287,FIT Telecom Eireli,BR,81414,0.05,0.0020,12829
28533,Mexico Red de Telecomunicaciones  S. de R.L. de C.V.,MX,81406,0.09,0.0020,30011
141015,MYANMARLINK-AS-AP Myanmar Link Telecommunication Ltd,MM,81292,0.38,0.0020,24884
37427,Cellcom,GN,81282,4.34,0.0020,11419
138346,SAJIDTRADINGLTD-AS-AP Sajid Trading Ltd.,BD,81229,0.24,0.0020,122144
25441,IBIS-AS Imagine Group Ltd.,IE,81163,1.93,0.0020,24275
42038,VLADLINK-AS,RU,81077,0.07,0.0019,1097
8749,REDCOM-AS Redcom  Khabarovsk  Russia,RU,81004,0.07,0.0019,1096
35141,A1,BG,80914,1.67,0.0019,51012
262868,Itnet ltda,BR,80912,0.05,0.0019,12750
36988,Africell-Lintel,SL,80888,5.58,0.0019,33823
328253,MALI-ATEL,ML,80711,2.64,0.0019,7160
20412,CLARITY-TELECOM,US,80625,0.03,0.0019,15409
43530,IRTELCOM-AS,RU,80560,0.07,0.0019,1090
267641,DK Telecom,BR,80525,0.05,0.0019,12689
57588,HAYAT-ISP-ASN,IQ,80520,0.23,0.0019,19380
15457,NOS_MADEIRA,PT,80511,1.00,0.0019,28803
9260,MULTINET-AS-AP Multinet Pakistan Pvt. Ltd.,PK,80333,0.22,0.0019,74642
264161,FGTECH INFORMATICA LTDA,BR,80316,0.05,0.0019,12656
9009,M247,RO,80306,0.59,0.0019,28950
49824,ACTPA-AS ISP Astra  Lviv  Lytvynenka 3,UA,80156,0.28,0.0019,44236
131442,DIGITALNETWORK-IN Digital Network Associates Pvt Ltd,IN,80135,0.01,0.0019,26598
135031,RNPL-AS-AP RI Networks Pvt. Ltd.,IN,80111,0.01,0.0019,26590
45942,SIKKANET-AS-AP Sikka Broadband Pvt. Ltd.,IN,80057,0.01,0.0019,26572
12897,ENTEGAMEDIANET ENTEGA Medianet GmbH,DE,80023,0.11,0.0019,3512
15805,SKYNET-CY-AS,CY,80006,7.45,0.0019,73171
60068,CDN77 \^_^,DE,79954,0.11,0.0019,3509
55832,HOMESYSTEM-AS-AP HOME SYSTEMS PVT.LTD,IN,79906,0.01,0.0019,26522
60781,LEASEWEB-NL-AMS-01 Netherlands,GB,79891,0.12,0.0019,11510
135738,ADNBROAD-AS Adn Broadband,IN,79797,0.01,0.0019,26486
174,COGENT-174,CA,79775,0.22,0.0019,9185
28917,FIORD-AS IP-transit operator in Europe,RU,79673,0.07,0.0019,1078
16904,ARVIG,US,79651,0.03,0.0019,15223
18196,SEVENSTAR-AS Seven Star Internet Service Provider,IN,79602,0.01,0.0019,26421
51214,VIKS-NET,RU,79525,0.07,0.0019,1076
267163,IDEALNET FIBRA,BR,79503,0.05,0.0019,12528
264837,CORPORACION VISUAL NUEVA ESPARTA  C.A,VE,79500,0.40,0.0019,8629
13213,UK2NET-AS,US,79463,0.03,0.0019,15187
268125,Jequie Telecom Servicos Ltda.,BR,79440,0.05,0.0019,12518
139967,YAMNET-AS-ID PT. Yasmin Amanah Media,ID,79431,0.07,0.0019,48618
57761,ASN-SPW,IQ,79411,0.23,0.0019,19113
133997,EANDU-AS E and U Technology Services LLP,IN,79385,0.01,0.0019,26349
265197,sao miguel telecomunicacoes e informatica ltda - m,BR,79345,0.05,0.0019,12503
268503,L.L Informatica LTDA - ME,BR,79313,0.05,0.0019,12498
140594,NPCN-AS-AP New Pakistan Cable Network Firm,PK,79219,0.22,0.0019,73607
263321,ILOGNET PROVEDOR,BR,79161,0.05,0.0019,12474
269827,VIGINET C.A,VE,79149,0.40,0.0019,8591
38628,WINK-NET HIMEJI CABLE TELEVISION CORPORATION,JP,79142,0.07,0.0019,2592
212460,SAWADLAND,IQ,79045,0.23,0.0019,19025
9381,HKBNES-AS-AP HKBN Enterprise Solutions HK Limited,HK,78942,1.13,0.0019,73456
208167,RAJTKOM-AS,RU,78934,0.07,0.0019,1068
52525,INPASUPRI - Com. de Suprimentos pInf. Ltda,BR,78818,0.05,0.0019,12420
28158,Ampernet Telecomunicacoes Ltda,BR,78780,0.05,0.0019,12414
262784,SATURNO COMUNICACOES LTDA,BR,78735,0.05,0.0019,12407
9622,KCT Kurashiki Cable TV,JP,78653,0.07,0.0019,2576
136224,CITYONLINELTD-AS-AP City Online Ltd.,BD,78639,0.24,0.0019,118250
32277,TBAYTEL,CA,78437,0.22,0.0019,9031
140174,MITHRILTELECOM-AS Mithril Telecommunications Private Limited,IN,78421,0.01,0.0019,26029
263735,SOCIEDAD BUENA HOSTING  S.A.,US,78396,0.03,0.0019,14983
136288,SPISPL-AS-IN Sai Prasad Intenet Services Pvt Ltd,IN,78393,0.01,0.0019,26020
203724,MCAFEE-ENG-PDB,DE,78382,0.11,0.0019,3440
31514,INF-NET-AS,RU,78343,0.07,0.0019,1060
134341,JDMBROADBAND-AS jdm broadband services pvt ltd,IN,78276,0.01,0.0019,25981
134928,SPIDERLINK-AS Spiderlink Networks Pvt Ltd,IN,78201,0.01,0.0019,25956
58898,RAINBOWISP-AS Rainbow communications India Pvt Ltd,IN,78083,0.01,0.0019,25917
263689,Telecable Central  S.A.,DO,78078,1.00,0.0019,26889
44895,ANTENNA-GARANT-AS,RU,78047,0.07,0.0019,1056
263546,TURBONETT TELECOMUNICACOES LTDA. - ME,BR,78037,0.05,0.0019,12297
265675,ARTEC TELECOMUNICACIONES LIMITADA,CL,78024,0.48,0.0019,20646
140292,CHINATELECOM-JIANGSU-SUZHOU-5G-NETWORK CHINATELECOM Jiangsu province Suzhou 5G network,CN,78018,0.01,0.0019,1512
47702,DISCOVERY-AS,UA,77994,0.28,0.0019,43043
42668,NEVALINK-AS,RU,77973,0.07,0.0019,1055
61304,CONNECTAZ-AS,AZ,77816,0.95,0.0019,9460
34569,NETWORX-BG Online Direct,BG,77802,1.61,0.0019,49050
134382,SPEEDONLINE-AS-AP SPEED ONLINE,BD,77783,0.23,0.0019,116963
198252,ELTAKABEL-AS Dobojskih brigada BB,BA,77767,2.78,0.0019,119081
27923,COMPANIA DE TELEVISION VIA SATELITE  S.A. TEVISAT S.A.,HN,77653,2.17,0.0019,18571
265061,MIRIANE ARAUJO LIMA DE OLIVEIRA - ME,BR,77422,0.05,0.0019,12200
36914,KENET-AS,KE,77350,0.75,0.0019,36914
35728,MTS-PENZA-AS,RU,77308,0.07,0.0019,1046
52468,UFINET PANAMA S.A.,PY,77286,1.49,0.0019,4948
41786,ERTH-YOLA-AS,RU,77234,0.07,0.0019,1045
24355,CNGI-CD-IX-AS-AP CERNET2 IX at University of Electronic Science and Technology of China,CN,77192,0.01,0.0019,1496
33438,STACKPATH,FR,77031,0.14,0.0019,6596
34515,NEXTNET-AS,IQ,76889,0.22,0.0018,18506
56568,XCOMMUNICATION-AS,KZ,76889,0.51,0.0018,6263
26130,LIPTINFOR-AS,NE,76840,1.73,0.0018,2318
8437,UTA-AS,AT,76730,0.92,0.0018,6697
202425,INT-NETWORK,GB,76684,0.12,0.0018,11048
59162,UPCSPL-AS-IN U.P. COMMUNICATION SERVICES PVT LTD,IN,76664,0.01,0.0018,25446
327708,AIRTEL-,NE,76641,1.73,0.0018,2312
136284,PTPL-AS-IN Paradise Telecom Pvt Ltd,IN,76610,0.01,0.0018,25428
132771,FIBREAIR-AS Fibre Air Services Private Limited,IN,76595,0.01,0.0018,25423
52739,PROVEDOR INTERSOUSA LTDA,BR,76578,0.05,0.0018,12067
41032,IQNETWORKS-BAGHDAD,IQ,76449,0.22,0.0018,18400
263534,QUATRO IRMAOS COMERCIO E SERVICOS EM INFORMATICA E,BR,76445,0.05,0.0018,12046
52699,Itanet Conecta Ltda,BR,76445,0.05,0.0018,12046
263661,BRASIL DIGITAL SERVICOS DE INFORMATICA E COMERCIO,BR,76349,0.05,0.0018,12031
3226,MARK-ITT-AS,RU,76347,0.06,0.0018,1033
45499,CABLELINK-TRANSIT-AS-AP Cablelink & Holdings Corp. Transit AS Internet Service Provider Philippines,PH,76343,0.10,0.0018,37316
553,BELWUE BelWue-Koordination,DE,76332,0.11,0.0018,3350
263629,MASTER TECNOLOGIA,BR,76330,0.05,0.0018,12028
6752,ANDORRA Andorra Telecom,AD,76216,97.96,0.0018,24472
134053,EXPL-AS-IN ETHERNET XPRESS PVT. LTD.,IN,76155,0.01,0.0018,25277
60840,TELECOMSERVICEVRN,RU,76126,0.06,0.0018,1030
28131,NET.COM TELECOMUNICACOES,BR,76115,0.05,0.0018,11994
212330,IRAQIXP,IQ,76058,0.22,0.0018,18306
8427,MAGINFO-AS Magnitogorsk  Russia,RU,76052,0.06,0.0018,1029
61046,HZ-UK-AS,GB,76045,0.12,0.0018,10956
396982,GOOGLE-CLOUD-PLATFORM,IN,76001,0.01,0.0018,25226
9155,QNET Kuwait,KW,75987,1.46,0.0018,19680
263262,MOV TELECOM LTDA,BR,75931,0.05,0.0018,11965
327769,MTN-Bissau,GW,75929,91.88,0.0018,21082
202422,GHOST,NL,75901,0.46,0.0018,12798
137329,ALDM-ID PT. ARTHA LINTAS DATA MANDIRI,ID,75892,0.07,0.0018,46452
3178,WIDETELECOM-AS,IQ,75875,0.22,0.0018,18262
37004,Suburban-Broadband-AS,NG,75812,0.12,0.0018,13970
132559,GATIK-AS-IN Gatik Business Solutions,IN,75811,0.01,0.0018,25163
264420,Jobson Luis Melo de Negreiros ME,BR,75797,0.05,0.0018,11944
263792,IN.PLANET S. A,EC,75778,0.67,0.0018,11935
265721,Cable Atlantico SRL,DO,75737,0.97,0.0018,26083
204274,DK-AURA-AS,DK,75699,1.34,0.0018,9355
135760,SPEDNT-AS Speednet Unique Network Pvt Ltd,IN,75697,0.01,0.0018,25125
53022,BROSEGHINI LTDA EPP,BR,75639,0.05,0.0018,11919
6300,CCI-TEXAS,US,75617,0.03,0.0018,14452
135632,CNSPL-AS-AP Cactus Network Solutions CNS Pvt Ltd,PK,75520,0.21,0.0018,70170
37305,FON,KE,75475,0.73,0.0018,36019
202422,GHOST,LU,75447,12.22,0.0018,19939
19332,Marcatel Com  S.A. de C.V.,MX,75414,0.08,0.0018,27802
269558,B S V TELECOMUNICACOES E SERVICOS LTDA,BR,75410,0.05,0.0018,11883
2852,CESNET2,CZ,75400,0.86,0.0018,11109
48078,DAGOMYS-AS,RU,75386,0.06,0.0018,1020
263699,Cablevideo Digital S.A,AR,75354,0.20,0.0018,6863
23314,ORLANDOTELCO,US,75267,0.03,0.0018,14385
27896,Trilogy Dominicana  S.A.,DO,75264,0.96,0.0018,25920
49218,NTKS-AS,RU,75239,0.06,0.0018,1018
50673,SERVERIUS-AS,NL,75178,0.46,0.0018,12676
8416,INFOLINE-AS,RU,75165,0.06,0.0018,1017
52913,PLANALTO NET,BR,75131,0.05,0.0018,11839
136716,APPLEBB-AS APPLE BROADBAND SERVICES PVT. LTD,IN,75116,0.01,0.0018,24932
61665,ROMICROS BRASIL LTDA,BR,75112,0.05,0.0018,11836
266348,REDE UNICON,BR,75023,0.05,0.0018,11822
52630,MOTTANET TI - SERVICOS DE TECNOLOGIA DA INFO,BR,74985,0.05,0.0018,11816
12097,MASSCOM,US,74979,0.03,0.0018,14330
266356,PRONTO FIBRA TELECOMUNICACOES LTDA,BR,74960,0.05,0.0018,11812
131167,MEGA-AS-AP MEGA Network Company Limited,MM,74948,0.35,0.0018,22942
52015,DANCER-AS DANCER ISP AS,RU,74943,0.06,0.0018,1014
9009,M247,CN,74819,0.01,0.0018,1450
24088,HTCHCMC-AS-VN Hanoi Telecom Joint Stock Company - HCMC Branch,VN,74818,0.14,0.0018,14057
58945,VCL-AS-AP Virgo Communication Ltd,BD,74680,0.23,0.0018,112297
262234,ASOCIACION DE SERVICIO DE INTERNET S. DE RL.,HN,74583,2.09,0.0018,17837
24033,ACTIV8ME-AS-AP Australian Private Networks Pty Ltd,AU,74442,0.33,0.0018,8765
62044,ZSCALER-EMEA,IT,74413,0.19,0.0018,5740
141039,TEFINCOMHOST-AS-AP Packethub s.a.,US,74367,0.03,0.0018,14213
41676,JMDI ORG-JJM1-RIPE,PL,74364,0.24,0.0018,7074
270814,ZAAZ PROVEDOR DE INTERNET E TELECOMUNICACOES LTDA,BR,74331,0.05,0.0018,11713
44252,MOJASUPERNOVA,RS,74330,1.13,0.0018,69944
134014,NET4USERVICES-AS-IN NET 4 U SERVICES PVT LTD,IN,74260,0.01,0.0018,24648
396982,GOOGLE-CLOUD-PLATFORM,JP,74257,0.07,0.0018,2432
30404,BSCL-11,US,74236,0.03,0.0018,14188
140072,FWCPL-AS-AP Fiberworld Communication Pvt.ltd,NP,74124,1.03,0.0018,58913
43571,NOVAIS-AS,IS,74082,22.06,0.0018,16936
53202,Acesso10 Telecom,BR,73995,0.05,0.0018,11660
266416,NAVETECH TELECOM,BR,73874,0.05,0.0018,11641
62044,ZSCALER-EMEA,GB,73637,0.11,0.0018,10609
52468,UFINET PANAMA S.A.,HN,73634,2.06,0.0018,17610
136175,SERVERHOSH-AS-AP Serverhosh Internet Service,US,73519,0.03,0.0018,14051
264531,ULTRA TELECOM,BR,73411,0.04,0.0018,11568
264562,TEX NET SERVICOS DE COMUNICACAO EM INFORMATICA LTD,BR,73322,0.04,0.0018,11554
263224,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA,PE,73259,0.40,0.0018,8925
263652,MAP Tecnologia Ltda,BR,73233,0.04,0.0018,11540
10000,NCM Nagasaki Cable Media Inc.,JP,73188,0.06,0.0018,2397
264564,VIVA SERVICOS DE COMUNICACAO LTDA - ME,BR,73081,0.04,0.0018,11516
11259,ANGOLATELECOM,AO,73060,1.37,0.0018,12148
28535,Mexico Red de Telecomunicaciones  S. de R.L. de C.V.,MX,73030,0.08,0.0018,26923
63835,CT-HUNAN-CHANGSHA-IDC No.293 Wanbao Avenue,CN,72961,0.01,0.0018,1414
62240,CLOUVIDER Clouvider - Global ASN,AE,72919,0.74,0.0018,16115
266312,NaveNet servicos de internet ltda,BR,72846,0.04,0.0018,11479
81,NCREN,US,72802,0.03,0.0017,13914
39812,KAMENSKTEL-AS Pobedy Str.37b  Kamensk-Uralsky,RU,72800,0.06,0.0017,985
8661,PTK PTK IPMPLS Network,AL,72755,3.16,0.0017,107477
7049,Silica Networks Argentina S.A.,AR,72752,0.19,0.0017,6626
138474,CIRCLENETWORK-AS-AP Ashulia Network,BD,72670,0.22,0.0017,109274
19711,SWAZINET,SZ,72641,18.35,0.0017,23371
263596,GRV FIBRA,BR,72624,0.04,0.0017,11444
133676,PNPL-AS Precious netcom pvt ltd,IN,72527,0.01,0.0017,24073
9009,M247,CZ,72495,0.83,0.0017,10681
37211,MAX-NET-FOR-INTERNET-SERVICES,SD,72391,0.47,0.0017,5410
266152,PJM TELECOM,BR,72275,0.04,0.0017,11389
54198,VIANET,CA,72270,0.20,0.0017,8321
28419,Senal Interactiva  S.A De C.V,MX,72227,0.08,0.0017,26627
52794,Net Flex Ltda ME,BR,72136,0.04,0.0017,11367
262521,pgf telecomunicacoes ltda,BR,72040,0.04,0.0017,11352
15659,NEXTGENTEL NEXTGENTEL Autonomous System,NO,72036,1.39,0.0017,16637
132637,BITSNET-AS-ID PT BINA INFORMATIKA SOLUSI,ID,72018,0.06,0.0017,44081
262642,NETCELL TELECOM,BR,71964,0.04,0.0017,11340
37586,ONATEL,BF,71764,1.74,0.0017,4200
29838,AMC,US,71724,0.03,0.0017,13708
42087,KANAL7-AS MTS PJSC  MR Sibir  Norilsk,RU,71617,0.06,0.0017,969
47586,BUSINESS-SVYAZ,RU,71617,0.06,0.0017,969
208905,TAMARES-AS,IL,71574,0.97,0.0017,28117
265484,CLICK ENTER LTDA - ME,BR,71488,0.04,0.0017,11265
47349,TRC-BRT-LLC,RU,71395,0.06,0.0017,966
9981,SAERONET-AS-KR Saero Network Service LTD,KR,71319,0.14,0.0017,20282
138771,SPECIFIC-AS Specific Net Pvt. Ltd.,IN,71313,0.01,0.0017,23670
6389,BELLSOUTH-NET-BLK,US,71238,0.03,0.0017,13615
262262,METRONET,HN,71142,1.99,0.0017,17014
327687,RENU,UG,71111,0.55,0.0017,7474
262607,SMLB TELECOM,BR,71057,0.04,0.0017,11197
262387,Intermicro Ltda,BR,71050,0.04,0.0017,11196
63949,LINODE-AP Linode  LLC,IN,70946,0.01,0.0017,23548
262713,LIDERI TELECOM,BR,70873,0.04,0.0017,11168
9009,M247,DK,70852,1.25,0.0017,8756
